title,genres,year,votes,rating
Home,Quest,2015,116000,6.5
Home,Adventure,2015,116000,6.5
Home,Animation,2015,116000,6.5
Home,Comedy,2015,116000,6.5
Home,Family,2015,116000,6.5
Home,Fantasy,2015,116000,6.5
Home,Musical,2015,116000,6.5
Home,Sci-Fi,2015,116000,6.5
Furious 7,Car Action,2015,426000,7.1
Furious 7,Action,2015,426000,7.1
Furious 7,Thriller,2015,426000,7.1
Cars 2,Car Action,2011,234000,6.2
Cars 2,Computer Animation,2011,234000,6.2
Cars 2,Motorsport,2011,234000,6.2
Cars 2,Spy,2011,234000,6.2
Cars 2,Adventure,2011,234000,6.2
Cars 2,Animation,2011,234000,6.2
Cars 2,Comedy,2011,234000,6.2
Cars 2,Crime,2011,234000,6.2
Cars 2,Family,2011,234000,6.2
Cars 2,Sci-Fi,2011,234000,6.2
Collateral,Action,2004,447000,7.5
Collateral,Crime,2004,447000,7.5
Collateral,Drama,2004,447000,7.5
Collateral,Thriller,2004,447000,7.5
Fast & Furious 6,Action Epic,2013,427000,7.0
Fast & Furious 6,Car Action,2013,427000,7.0
Fast & Furious 6,Action,2013,427000,7.0
Fast & Furious 6,Thriller,2013,427000,7.0
Teenage Mutant Ninja Turtles: Out of the Shadows,Superhero,2016,103000,5.9
Teenage Mutant Ninja Turtles: Out of the Shadows,Action,2016,103000,5.9
Teenage Mutant Ninja Turtles: Out of the Shadows,Adventure,2016,103000,5.9
Teenage Mutant Ninja Turtles: Out of the Shadows,Comedy,2016,103000,5.9
Teenage Mutant Ninja Turtles: Out of the Shadows,Crime,2016,103000,5.9
Teenage Mutant Ninja Turtles: Out of the Shadows,Fantasy,2016,103000,5.9
Teenage Mutant Ninja Turtles: Out of the Shadows,Sci-Fi,2016,103000,5.9
Stake Land,B-Horror,2011,45000,6.4
Stake Land,Vampire Horror,2011,45000,6.4
Stake Land,Drama,2011,45000,6.4
Stake Land,Horror,2011,45000,6.4
Cheaper by the Dozen 2,Slapstick,2005,65000,5.5
Cheaper by the Dozen 2,Adventure,2005,65000,5.5
Cheaper by the Dozen 2,Comedy,2005,65000,5.5
Cheaper by the Dozen 2,Family,2005,65000,5.5
The Conformist,Drama,1971,37000,7.9
Extreme Ops,Dark Comedy,2002,5800,4.4
Extreme Ops,Action,2002,5800,4.4
Extreme Ops,Adventure,2002,5800,4.4
Extreme Ops,Thriller,2002,5800,4.4
Mad City,Tragedy,1997,22000,6.3
Mad City,Crime,1997,22000,6.3
Mad City,Drama,1997,22000,6.3
Mad City,Thriller,1997,22000,6.3
Tango & Cash,Buddy Cop,1989,117000,6.4
Tango & Cash,Action,1989,117000,6.4
Tango & Cash,Comedy,1989,117000,6.4
Tango & Cash,Crime,1989,117000,6.4
Tango & Cash,Thriller,1989,117000,6.4
Cronos,Dark Comedy,1994,34000,6.7
Cronos,Dark Fantasy,1994,34000,6.7
Cronos,Folk Horror,1994,34000,6.7
Cronos,Monster Horror,1994,34000,6.7
Cronos,Supernatural Fantasy,1994,34000,6.7
Cronos,Supernatural Horror,1994,34000,6.7
Cronos,Vampire Horror,1994,34000,6.7
Cronos,Drama,1994,34000,6.7
Cronos,Fantasy,1994,34000,6.7
Cronos,Horror,1994,34000,6.7
Bright Star,Costume Drama,2009,29000,6.9
Bright Star,Period Drama,2009,29000,6.9
Bright Star,Biography,2009,29000,6.9
Bright Star,Drama,2009,29000,6.9
Bright Star,Romance,2009,29000,6.9
The Upside of Anger,Comedy,2005,24000,6.8
The Upside of Anger,Drama,2005,24000,6.8
Shortbus,Comedy,2006,36000,6.4
Shortbus,Drama,2006,36000,6.4
Shortbus,Romance,2006,36000,6.4
Jimmy Neutron: Boy Genius,Alien Invasion,2001,39000,6.1
Jimmy Neutron: Boy Genius,Computer Animation,2001,39000,6.1
Jimmy Neutron: Boy Genius,Slapstick,2001,39000,6.1
Jimmy Neutron: Boy Genius,Space Sci-Fi,2001,39000,6.1
Jimmy Neutron: Boy Genius,Action,2001,39000,6.1
Jimmy Neutron: Boy Genius,Adventure,2001,39000,6.1
Jimmy Neutron: Boy Genius,Animation,2001,39000,6.1
Jimmy Neutron: Boy Genius,Comedy,2001,39000,6.1
Jimmy Neutron: Boy Genius,Family,2001,39000,6.1
Jimmy Neutron: Boy Genius,Sci-Fi,2001,39000,6.1
Zookeeper,Animal Adventure,2011,67000,5.2
Zookeeper,Romantic Comedy,2011,67000,5.2
Zookeeper,Comedy,2011,67000,5.2
Zookeeper,Family,2011,67000,5.2
Zookeeper,Fantasy,2011,67000,5.2
Zookeeper,Romance,2011,67000,5.2
The Call of the Wild,Adventure Epic,2020,61000,6.7
The Call of the Wild,Animal Adventure,2020,61000,6.7
The Call of the Wild,Mountain Adventure,2020,61000,6.7
The Call of the Wild,Quest,2020,61000,6.7
The Call of the Wild,Survival,2020,61000,6.7
The Call of the Wild,Adventure,2020,61000,6.7
The Call of the Wild,Drama,2020,61000,6.7
The Call of the Wild,Family,2020,61000,6.7
War Dogs,Dark Comedy,2016,275000,7.1
War Dogs,True Crime,2016,275000,7.1
War Dogs,Biography,2016,275000,7.1
War Dogs,Comedy,2016,275000,7.1
War Dogs,Crime,2016,275000,7.1
War Dogs,Drama,2016,275000,7.1
War Dogs,War,2016,275000,7.1
Land of Bad,Action,2024,50000,6.6
Land of Bad,Thriller,2024,50000,6.6
What Men Want,Comedy,2019,33000,5.4
What Men Want,Fantasy,2019,33000,5.4
What Men Want,Romance,2019,33000,5.4
Uncle Drew,Basketball,2018,16000,5.8
Uncle Drew,Comedy,2018,16000,5.8
Uncle Drew,Drama,2018,16000,5.8
Uncle Drew,Sport,2018,16000,5.8
The Boss,Comedy,2016,50000,5.4
Ed,Animal Adventure,1996,9000,2.8
Ed,Baseball,1996,9000,2.8
Ed,Slapstick,1996,9000,2.8
Ed,Comedy,1996,9000,2.8
Ed,Family,1996,9000,2.8
Ed,Sport,1996,9000,2.8
Sound of Noise,Comedy,2012,10000,7.1
Sound of Noise,Crime,2012,10000,7.1
Sound of Noise,Music,2012,10000,7.1
Mustang,Drama,2015,42000,7.6
Step Brothers,Buddy Comedy,2008,330000,6.9
Step Brothers,Comedy,2008,330000,6.9
Battle of the Year,Drama,2013,9800,5.0
Battle of the Year,Music,2013,9800,5.0
My Dog Skip,Animal Adventure,2000,22000,7.0
My Dog Skip,Coming-of-Age,2000,22000,7.0
My Dog Skip,Comedy,2000,22000,7.0
My Dog Skip,Drama,2000,22000,7.0
My Dog Skip,Family,2000,22000,7.0
Pariah,Coming-of-Age,2012,7800,7.2
Pariah,Teen Drama,2012,7800,7.2
Pariah,Drama,2012,7800,7.2
The Proposal,Feel-Good Romance,2009,379000,6.8
The Proposal,Romantic Comedy,2009,379000,6.8
The Proposal,Comedy,2009,379000,6.8
The Proposal,Drama,2009,379000,6.8
The Proposal,Romance,2009,379000,6.8
Skyscraper,Disaster,2018,140000,5.8
Skyscraper,Action,2018,140000,5.8
Skyscraper,Adventure,2018,140000,5.8
Skyscraper,Thriller,2018,140000,5.8
Turbo: A Power Rangers Movie,Superhero,1997,10000,3.7
Turbo: A Power Rangers Movie,Action,1997,10000,3.7
Turbo: A Power Rangers Movie,Adventure,1997,10000,3.7
Turbo: A Power Rangers Movie,Family,1997,10000,3.7
Turbo: A Power Rangers Movie,Fantasy,1997,10000,3.7
Turbo: A Power Rangers Movie,Sci-Fi,1997,10000,3.7
Turbo: A Power Rangers Movie,Thriller,1997,10000,3.7
The Last Emperor,Docudrama,1988,115000,7.7
The Last Emperor,Historical Epic,1988,115000,7.7
The Last Emperor,Period Drama,1988,115000,7.7
The Last Emperor,Biography,1988,115000,7.7
The Last Emperor,Drama,1988,115000,7.7
The Last Emperor,History,1988,115000,7.7
The Flintstones in Viva Rock Vegas,Slapstick,2000,26000,3.7
The Flintstones in Viva Rock Vegas,Comedy,2000,26000,3.7
The Flintstones in Viva Rock Vegas,Family,2000,26000,3.7
The Flintstones in Viva Rock Vegas,Romance,2000,26000,3.7
The Flintstones in Viva Rock Vegas,Sci-Fi,2000,26000,3.7
Headhunters,Caper,2011,109000,7.5
Headhunters,Dark Comedy,2011,109000,7.5
Headhunters,Action,2011,109000,7.5
Headhunters,Crime,2011,109000,7.5
Headhunters,Thriller,2011,109000,7.5
The Diary of a Teenage Girl,Coming-of-Age,2015,34000,6.8
The Diary of a Teenage Girl,Teen Comedy,2015,34000,6.8
The Diary of a Teenage Girl,Teen Drama,2015,34000,6.8
The Diary of a Teenage Girl,Comedy,2015,34000,6.8
The Diary of a Teenage Girl,Drama,2015,34000,6.8
The Diary of a Teenage Girl,Romance,2015,34000,6.8
Original Sin,Dark Romance,2001,62000,6.0
Original Sin,Erotic Thriller,2001,62000,6.0
Original Sin,Period Drama,2001,62000,6.0
Original Sin,Psychological Drama,2001,62000,6.0
Original Sin,Steamy Romance,2001,62000,6.0
Original Sin,Crime,2001,62000,6.0
Original Sin,Drama,2001,62000,6.0
Original Sin,Mystery,2001,62000,6.0
Original Sin,Romance,2001,62000,6.0
Original Sin,Thriller,2001,62000,6.0
Just Go with It,Romantic Comedy,2011,276000,6.4
Just Go with It,Comedy,2011,276000,6.4
Just Go with It,Romance,2011,276000,6.4
Winter in Wartime,Coming-of-Age,2008,14000,7.0
Winter in Wartime,Drama,2008,14000,7.0
Winter in Wartime,History,2008,14000,7.0
Winter in Wartime,War,2008,14000,7.0
The Conversation,Conspiracy Thriller,1974,129000,7.7
The Conversation,Psychological Drama,1974,129000,7.7
The Conversation,Psychological Thriller,1974,129000,7.7
The Conversation,Drama,1974,129000,7.7
The Conversation,Mystery,1974,129000,7.7
The Conversation,Thriller,1974,129000,7.7
She Said,Docudrama,2022,46000,7.3
She Said,Workplace Drama,2022,46000,7.3
She Said,Drama,2022,46000,7.3
She Said,History,2022,46000,7.3
The 5th Wave,Alien Invasion,2016,121000,5.2
The 5th Wave,Coming-of-Age,2016,121000,5.2
The 5th Wave,Dystopian Sci-Fi,2016,121000,5.2
The 5th Wave,Survival,2016,121000,5.2
The 5th Wave,Action,2016,121000,5.2
The 5th Wave,Adventure,2016,121000,5.2
The 5th Wave,Sci-Fi,2016,121000,5.2
The 5th Wave,Thriller,2016,121000,5.2
Dolphin Tale 2,Animal Adventure,2014,10000,6.4
Dolphin Tale 2,Docudrama,2014,10000,6.4
Dolphin Tale 2,Drama,2014,10000,6.4
Dolphin Tale 2,Family,2014,10000,6.4
U-571,Action,2000,90000,6.6
U-571,War,2000,90000,6.6
Music of the Heart,Drama,1999,14000,6.7
Music of the Heart,Music,1999,14000,6.7
Dreamer,Drama,2005,14000,6.8
Dreamer,Family,2005,14000,6.8
Dreamer,Sport,2005,14000,6.8
Black Widow,Psychological Thriller,1987,11000,6.4
Black Widow,Crime,1987,11000,6.4
Black Widow,Drama,1987,11000,6.4
Black Widow,Mystery,1987,11000,6.4
Black Widow,Thriller,1987,11000,6.4
A Haunted House,Found Footage Horror,2013,52000,5.1
A Haunted House,Parody,2013,52000,5.1
A Haunted House,Comedy,2013,52000,5.1
A Haunted House,Fantasy,2013,52000,5.1
A Haunted House,Horror,2013,52000,5.1
Cop Land,Cop Drama,1997,111000,7.0
Cop Land,Crime,1997,111000,7.0
Cop Land,Drama,1997,111000,7.0
Cop Land,Thriller,1997,111000,7.0
Gone in 60 Seconds,Car Action,2000,302000,6.5
Gone in 60 Seconds,Action,2000,302000,6.5
Gone in 60 Seconds,Crime,2000,302000,6.5
Gone in 60 Seconds,Thriller,2000,302000,6.5
The Heiresses,Drama,2019,3400,6.6
The Girl in the Spider's Web,Cyber Thriller,2018,54000,6.1
The Girl in the Spider's Web,Action,2018,54000,6.1
The Girl in the Spider's Web,Adventure,2018,54000,6.1
The Girl in the Spider's Web,Crime,2018,54000,6.1
The Girl in the Spider's Web,Drama,2018,54000,6.1
The Girl in the Spider's Web,Mystery,2018,54000,6.1
The Girl in the Spider's Web,Thriller,2018,54000,6.1
Dracula 3D,Dark Romance,2013,5600,3.6
Dracula 3D,Giallo,2013,5600,3.6
Dracula 3D,Supernatural Horror,2013,5600,3.6
Dracula 3D,Vampire Horror,2013,5600,3.6
Dracula 3D,Drama,2013,5600,3.6
Dracula 3D,Horror,2013,5600,3.6
Dracula 3D,Romance,2013,5600,3.6
Dracula 3D,Thriller,2013,5600,3.6
Desierto,Action,2016,11000,6.1
Desierto,Adventure,2016,11000,6.1
Desierto,Drama,2016,11000,6.1
Desierto,Thriller,2016,11000,6.1
Traffic,Cop Drama,2001,224000,7.6
Traffic,Drug Crime,2001,224000,7.6
Traffic,Crime,2001,224000,7.6
Traffic,Drama,2001,224000,7.6
Traffic,Thriller,2001,224000,7.6
The Holy Mountain,Adventure,1975,50000,7.7
The Holy Mountain,Drama,1975,50000,7.7
The Holy Mountain,Fantasy,1975,50000,7.7
What Women Want,High-Concept Comedy,2000,230000,6.5
What Women Want,Romantic Comedy,2000,230000,6.5
What Women Want,Comedy,2000,230000,6.5
What Women Want,Fantasy,2000,230000,6.5
What Women Want,Romance,2000,230000,6.5
Stealing Harvard,Dark Comedy,2002,14000,5.1
Stealing Harvard,Slapstick,2002,14000,5.1
Stealing Harvard,Comedy,2002,14000,5.1
Stealing Harvard,Crime,2002,14000,5.1
The Tracey Fragments,Drama,2008,7700,6.0
The Little Vampire,Adventure,2000,12000,5.8
The Little Vampire,Comedy,2000,12000,5.8
The Little Vampire,Family,2000,12000,5.8
The Little Vampire,Fantasy,2000,12000,5.8
The Lizzie McGuire Movie,Teen Comedy,2003,43000,5.6
The Lizzie McGuire Movie,Urban Adventure,2003,43000,5.6
The Lizzie McGuire Movie,Adventure,2003,43000,5.6
The Lizzie McGuire Movie,Comedy,2003,43000,5.6
The Lizzie McGuire Movie,Family,2003,43000,5.6
